index,dataset,doc_id,seg_id,source_text,reference_text,translated_text,input_tokens,output_tokens,cost
433,newstest2021.zh-en.xml,chinanews.com.229598,14,ta shuo ， gai yuan jiang ding qi yao qing shang hai zhuan jia lai sha kai zhan shou shu ji shu jiao liu 、 jiao xue cha fang 、 yi nan bing li tao lun deng ， tong shi jin yi bu kai zhan yuan cheng hui zhen ， mu qian ji hua mei zhou yi ci yuan cheng hui zhen ； ci wai ， ke shi hai jiang xuan song ren yuan jin xiu jiao liu ， jia qiang xue ke ren cai dui wu de pei yang he fa zhan 。,他说，该院将定期邀请上海专家来厦开展手术技术交流、教学查房、疑难病例讨论等，同时进一步开展远程会诊，目前计划每周一次远程会诊；此外，科室还将选送人员进修交流，加强学科人才队伍的培养和发展。,他说，该院将定期邀请上海专家来沙开展手术技术交流、教学查房、疑难病例讨论等，同时进一步开展远程会诊，目前计划每周一次远程会诊；此外，科室还将选送人员进修交流，加强学科人才队伍的培养和发展。,178,105,0.000000
434,newstest2017.zh-en.xml,ifeng0812.news.49767202_0,6,kuo da ren ji guan xi quan ， geng ping deng di dui hua ， bi mian she jiao gu lv ， cai shi wo men yue fa shen ai xian shang liao de zhu yao yuan yin 。,扩大人际关系圈，更平等地对话，避免社交顾虑，才是我们越发深爱线上聊的主要原因。,扩大人际关系圈，更平等地对话，避免涉交孤虑，才是我们越发深爱献上了的主要原因。,92,49,0.000000
435,newsdev2017.zh-en.xml,dailymail.co.uk.170800,1,liang ming tu er qi shui shou yin zou si 5 yi ying bang du pin zai ji du xing dong zhong bei bu ru yu,两名土耳其水手因走私5亿英镑毒品在缉毒行动中被捕入狱,两名图尔其水手因走私5亿英镑毒品在吉布提行动中被捕入狱,65,38,0.000000
436,newstest2020.zh-en.xml,chinanews.com.102714,4,yu ji dao 2022 nian ， bei jing da xing guo ji ji chang lv ke tun tu liang jiang da dao 4500 wan ren ci ， guo ji hang ban zhan bi 20 % ；  dao 2025 nian ， lv ke tun tu liang jiang da dao 7200 wan ren ci ， guo ji hang ban zhan bi you wang da dao 30 % 。,预计到2022年，北京大兴国际机场旅客吞吐量将达到4500万人次，国际航班占比20 % ； 到2025年，旅客吞吐量将达到7200万人次，国际航班占比有望达到30 % 。,预计到2022年，北京大兴国际机场旅客吞吐量将达到4500万人次，国际航班占比20%；到2025年，旅客吞吐量将达到7200万人次，国际航班占比有望达到30%。,137,81,0.000000
437,newstest2017.zh-en.xml,cnn.167026,12,ru jin ， quan shi jie dou neng jian zheng san jie shi jie guan jun xi meng · bai er si 、 dao ge la si he lao rui · ai er nan de si jing cai jue lun de biao xian 。 ta men ba chang gui de ti cao ji qiao yan yi de chu shen ru hua 。,如今，全世界都能见证三届世界冠军西蒙·拜尔斯、道格拉斯和劳瑞·埃尔南德斯精彩绝伦的表现。他们把常规的体操技巧演绎得出神入化。,如今，全世界都能见证三届世界冠军西蒙·拜尔斯、道格拉斯和劳瑞·艾尔南德斯精彩决论的表现。他们把常规的体操技巧演艺的出身入化。,118,83,0.000000
438,wmttest2023.zh-en.xml,gb-4,34,"ben fu lu shou lu le  GB/TI 13000  gui ding de biao yi wen zi miao shu fu  13  ge , bing gei chu le ta men de tu xing . dai ma wei zhi he gong neng miao shu 。","本附录收录了 GB/TI 13000 规定的表意文字描述符 13 个,并给出了它们的图形.代码位置和功能描述。",本附录收录了GB/T13000规定的标义文字描述符13个，并给出了它们的图形、代码位置和功能描述。,94,48,0.000000
439,newstest2021.zh-en.xml,chinanews.com.229819,25,tian bao zhi yuan shi ， kao sheng ji jia zhang yi ding yao ren zhen yue du suo bao xue xiao de lu qu zheng ce ， kan kan you mei you zhuan ye ji cha ， ji cha de xing shi shi zen me yang de ， zai chong fen kao lv fen shu de tong shi ， hai yao he li fen xi ni xuan de xue xiao he zhuan ye ， ru guo yuan xiao zai zhao sheng zhang cheng zhong ming que cai qu fen shu ji cha fang shi jin xing lu qu ， kao sheng zai xuan ze zhuan ye shi ， yao zhu yi ge zhuan ye zhi jian de ti du ， ti gao lu qu ji lv 。,填报志愿时，考生及家长一定要认真阅读所报学校的录取政策，看看有没有专业级差，级差的形式是怎么样的，在充分考虑分数的同时，还要合理分析拟选的学校和专业，如果院校在招生章程中明确采取分数级差方式进行录取，考生在选择专业时，要注意各专业之间的梯度，提高录取几率。,填报志愿时，考生及家长一定要认真阅读所报学校的录取政策，看看有没有专业级差，级差的形式是怎么样的，在充分考虑分数的同时，还要合理分析你选的学校和专业，如果院校在招生章程中明确采取分数级差方式进行录取，考生在选择专业时，要注意各专业之间的梯度，提高录取几率。,221,137,0.000000
440,newstest2018.zh-en.xml,reuters.196718,8,ke shuo ， ta ye hen “ gao xing ” e luo si jie shou le chong xin can sai de biao zhun 。,科说，他也很“高兴”俄罗斯接受了重新参赛的标准。,"可说，他也很""高兴""俄罗斯接受了重新参赛的标准。",66,33,0.000000
441,wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_34687022,8,chuan shou gong xie de nv ren   a de li an na • cui ji ya ni   zhu ， dong yan nan ， chen hui jie   yi  9787513306645  xin xing chu ban she 【 zhi fa 】,穿手工鞋的女人 阿德丽安娜•翠吉亚尼 著，董雁南，陈慧婕 译 9787513306645 新星出版社【直发】,传授工邪的女人 阿德莉安娜·崔吉亚尼 著，东晏南，陈慧洁 译 9787513306645 新星出版社【直发】,91,62,0.000000
442,newstest2021.zh-en.xml,chinese.dw.com.5398,10,zhen dui ying guo zuo chu de jue ding ， xi ban ya wai jiao bu zhou ri biao shi ， gai guo yi qing de dao kong zhi 。,针对英国做出的决定，西班牙外交部周日表示，该国疫情得到控制。,针对英国做出的决定，西班牙外交部周日表示，该国已情的得到控制。,76,36,0.000000
443,newstest2018.zh-en.xml,washpost.116866,34,di er ge cuo wu shi zai ling yi fen bao dao tong yi ge gu shi de bao zhi bei mo shou hou mei you qiang po wa er di zi wei zi shen an quan kao lv li kai mo xi ge 。,第二个错误是在另一份报道同一个故事的报纸被没收后没有强迫瓦尔迪兹为自身安全考虑离开墨西哥。,第二个错误是在另一分报道同一个故事的报纸被摩手后没有强迫瓦尔第子为自身安全考虑离开墨西哥。,89,58,0.000000
444,newsdev2017.zh-en.xml,telegraph.294748,15,bu guo wo men da duo shu ren ning yuan hui dao kong tiao ke cang zhong ， chuan shang de nv an mo shi hai lun na （ wo ke bu shi kai wan xiao ） hui yi jing pu hao le wo men de chuang ， bu chong hao bing xiang zhong de shi pin ， ran hou zai zhuo shang liu xia yi he xin de qiao ke li 。,不过我们大多数人宁愿回到空调客舱中，船上的女按摩师海伦娜（我可不是开玩笑）会已经铺好了我们的床，补充好冰箱中的食品，然后在桌上留下一盒新的巧克力。,不过我们大多数人宁愿回到空调客舱中，船上的女按摩师还伦那（我可不是开玩笑）会已经铺好了我们的床，补充好并箱中的食品，然后在桌上留下一盒新的巧克力。,136,89,0.000000
445,newstest2017.zh-en.xml,dailymail.co.uk.170717,16,ni dai biao de shi  CBC  he jia na da ， ni de yan xing shi de wo men da jia ting qi lai dou xiang yi qun zhong zu zhu yi zhe 。# zhen ling ren tao yan 。,你代表的是 CBC 和加拿大，你的言行使得我们大家听起来都像一群种族主义者。#真令人讨厌。,你代表的是 CBC 和加拿大，你的言行使得我们大家听起来都像一群中族主义者。#真令人讨厌。,90,50,0.000000
446,newstest2019.zh-en.xml,chinanews.com.9985,12,han guo guo fang bu jie shao ， han fang jiang pai 6 zhi kao cha chuan dui hai shui shen du deng jin xing tan ce ， wei gai shui yu an quan hang xing ti gong ji chu xin xi ； dai diao cha wan cheng hou ， jiang wei min jian chuan zhi lai wang ti gong dao hang di tu 。,韩国国防部介绍，韩方将派6只考察船对海水深度等进行探测，为该水域安全航行提供基础信息；待调查完成后，将为民间船只来往提供导航地图。,韩国国防部介绍，韩方将派6只考察船队海水深度等进行探测，为该水域安全航行提供基础信息；待调查完成后，将为民间船只来往提供导航地图。,130,72,0.000000
447,newstest2019.zh-en.xml,qq.com.240,15,zhe zuo “ ying xiong ji nian bei  ” ，  bu rong ren he wu sun he po huai 。,这座“英雄纪念碑 ” ， 不容任何污损和破坏。,"这座""英雄纪念碑""，不容任何污损和破坏。",61,28,0.000000
448,newstest2018.zh-en.xml,cctv_news_1117,176,shou ci zai ru lian he guo da hui an quan jue yi 。,首次载入联合国大会安全决议。,首次在联合国大会安全决议。,49,17,0.000000
449,newstest2021.zh-en.xml,chinanews.com.229637,1,58 kuan qin hai yong hu quan yi xing wei de APP zao bao guang   she shi yu jia shang shi gong si - zhong xin wang,58款侵害用户权益行为的APP遭曝光 涉十余家上市公司-中新网,58款侵害用户权益行为的APP遭曝光 涉及滴滴、家装、时尚公司-中心网,70,43,0.000000
450,newstest2017.zh-en.xml,ifeng0812.news.49765262_0,7,ju nei di hai guan gui ding ， zuan shi fei lv ke yu xing cheng zhong de yong pin huo bi xu pin ， gu shu yu huo pin fan chou ， chu ru jing shi xu shen bao ， fou ze huo lie zuo zou si ， qing kuang yan zhong ke bei pan ru yu 。,据内地海关规定，钻石非旅客于行程中的用品或必需品，故属于货品范畴，出入境时需申报，否则或列作走私，情况严重可被判入狱。,据内地海关规定，钻石非旅客予行程中的用品或必需，故属于货品范畴，出入境时须申报，否则货列作走私，情况严重可被判入狱。,116,66,0.000000
451,newstest2020.zh-en.xml,chinanews.com.102550,4,ji ri qi ， pu tong chang sha shi min ji ke deng lu Apollo guan wang shen qing cheng wei zhong zi yong hu ， bing you ji hui shi cheng ti yan 。,即日起，普通长沙市民即可登录Apollo官网申请成为种子用户，并有机会试乘体验。,几日前，普通长沙市民姬可登陆Apollo官网申请成为众测用户，并有机会试乘体验。,78,43,0.000000
452,newstest2018.zh-en.xml,guardian.181611,22,wei da de yan jiang zhe la shen ? lin bo  (Rush Limbaugh) ， shi te lang pu lai lin shi de yi wei shi xi zhe ， ta zai  2010  nian ren wei ， zi you zhu yi bing bu shi yao qing ren he ren ， er ta xian zai shi yi ming zao qi de xin bao shou zhu yi zhe ， jiang mei guo de zhi hui huo yan dai gei yu mei de shi jie ：“ zi you nv shen shi yong wang wu qian de 。,伟大的演讲者拉什?林博 (Rush Limbaugh) ，是特朗普来临时的一位施洗者，他在 2010 年认为，自由主义并不是邀请任何人，而他现在是一名早期的新保守主义者，将美国的智慧火焰带给愚昧的世界：“自由女神是勇往无前的。,"伟大的演讲者拉什·林博（Rush Limbaugh），是特朗普来临时的一位时习者，他在2010年认为，自由主义并不是要请任何人，而他现在是一名早期的新保守主义者，将美国的智慧或言代给予于美的世界：""自由女神是用往无千的。",170,107,0.000000
453,newstest2021.zh-en.xml,chinanews.com.229534,5,yi ju 《 zhong guo gong chan dang ji lv chu fen tiao li  》 《  zhong hua ren min gong he guo jian cha fa 》 deng you guan gui ding ， jing nei meng gu zi zhi qu ji wei chang wei hui hui yi shen yi bing bao nei meng gu zi zhi qu dang wei pi zhun ， jue ding ji yu bai jin hai kai chu dang ji chu fen ， an gui ding diao zheng qi xiang shou de dai yu ； shou jiao qi wei ji wei fa suo de ； jiang qi she xian fan zui wen ti yi song jian cha ji guan yi fa shen cha qi su ， suo she cai wu sui an yi song 。,依据《中国共产党纪律处分条例 》 《 中华人民共和国监察法》等有关规定，经内蒙古自治区纪委常委会会议审议并报内蒙古自治区党委批准，决定给予白金海开除党籍处分，按规定调整其享受的待遇；收缴其违纪违法所得；将其涉嫌犯罪问题移送检察机关依法审查起诉，所涉财物随案移送。,依据《中国共产党纪律处分条例》《中华人民共和国检察法》等有关规定，经内蒙古自治区纪委常委会会议审议并报内蒙古自治区党委批准，决定给予白金海开除党籍处分，按规定调整其享受的待遇；收缴其违纪所得；将其涉嫌犯罪问题移送检察机关依法审查起诉，所涉财务随案移送。,222,147,0.000000
454,newstest2018.zh-en.xml,054_30098764,1,zha ke bo ge xi wang jie zhu Jarvis xiang mu yong zi ji de sheng yin kong zhi jia li de suo you dong xi ， cong yin yue dao deng guang zai dao wen du 。,扎克伯格希望借助Jarvis项目用自己的声音控制家里的所有东西，从音乐到灯光再到温度。,扎克伯格希望借助Jarvis项目用自己的声音控制家里的所有东西，从音乐到灯光再到温度。,87,48,0.000000
455,newsdev2017.zh-en.xml,ifeng0812.news.49766697_0,6,min tai zhi jian xian you hai shang ke yun hang xian 8 tiao ， kong zhong zhi hang ke yun hang xian 7 tiao ， bu ding qi hang xian 4 tiao ； zai liang an hai shang ji kong zhong hang xian ke yun liang zhong ， min tai hang xian de fen e fen bie zhan 98% he 10% yi shang 。,闽台之间现有海上客运航线8条，空中直航客运航线7条，不定期航线4条；在两岸海上及空中航线客运量中，闽台航线的份额分别占98%和10%以上。,闽台之间现有海上客运航线8条，空中直航客运航线7条，不定期航线4条；在两岸海上及空中航线客运量中，闽台航线的份额分别占98%和10%以上。,138,74,0.000000
456,newsdev2017.zh-en.xml,ifeng0812.news.49763944_0,10,8 yue 10 ri ， po yu jing fang ya li ， gong mou dao e zhou shi gong an ju liang zi hu fen ju wu tong hu pai chu suo tou an zi shou 。,8月10日，迫于警方压力，宫某到鄂州市公安局梁子湖分局梧桐湖派出所投案自首。,8月10日，破獲警方押里，共謀盜鄂州市公安局梁子湖分局五通湖派出所投案自首。,83,49,0.000000
457,newstest2019.zh-en.xml,reuters-zh.210,5,FDA hai cheng ， zai hua hai yao ye fa xian shang shu za zhi ru he chan sheng bing gai shan qi zhi liang kong zhi ti xi zhi qian ， jiang yi zhi jin zhi jin kou 。,FDA还称，在华海药业发现上述杂质如何产生并改善其质量控制体系之前，将一直禁止进口。,FDA还称，在华海药业发现上述杂质如何产生并改善其质量控制体系之前，将一直禁止进口。,93,45,0.000000
