index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
475,wmttest2022.zh-en.xml,xinhua-zh-01.104145,25,zhe yang ， wo men jiu neng ba shou xi gan jing la  ！ ”,"In this way, we can wash hands clean! ”","""This way, we can keep our hands clean!""",48,14,0.000000
476,newstest2018.zh-en.xml,cctv_news_1217,109,zhong fang yuan tong ba fang ji xu kai zhan an quan fang wu he zuo ，  wei di qu he ping wen ding zuo chu gong xian 。,China is ready to continue its cooperation in security and defense with Pakistan and make contributions to regional peace and stability.,"The Chinese side is willing to continue to carry out security and defense cooperation with the other side, and make contributions to regional peace and stability.",68,31,0.000000
477,newstest2018.zh-en.xml,054_139772868_219984,3,zhong xin she ji zhe he peng lei she jin shi ji nian lai ， sui zhe zhu feng deng shan tan xian zhe he lv you zhe ji ju zeng jia ， shan feng suo zai di de huan bao wen ti ri yi tu xian 。,"China News Service/He Penglei: In the last 10 years or so, environmental protection issues at Mount Everest have become increasingly prominent as the number of Mount Everest explorers and tourists increased significantly.","Central designers and Peng Lei have, in recent years, as mountaineers and tourists climbing mountain peaks have increasingly gathered, the environmental problems in the areas where mountain peaks are located have become increasingly prominent.",96,45,0.000000
478,newstest2020.zh-en.xml,chinese.macao.1070,2,huan ying ge jie ren shi guang lin zhi dao 。,Visitors and suggestions from all walks of life are welcome.,Welcome distinguished guests to visit our studio.,42,11,0.000000
479,newsdev2017.zh-en.xml,dailymail.co.uk.170868,18,bu guo ， zhe que cu shi xue xiao he she hui fu wu ji gou da lai dian hua 。,But this prompted a phone call from the school and social services.,But this does prompt schools and social service organizations to make phone calls.,54,17,0.000000
480,newstest2020.zh-en.xml,nikkei-.108,13,xiao xing che “Demio（ de mi ou  ） ”  deng de xiao liang jian shao 。,"Sales of small cars such as ""Demio"" decreased.","Small displacement cars such as ""Demio"" have seen a decline in small sales.",56,21,0.000000
481,wmttest2023.zh-en.xml,luggage-1-zh_0367532-71,3,"di er ba Totes，1. zhe ba mei you san tao  2. san bing cai zhi yi ban  3. ming ming xie Large, shi ji shang jiu shi yi ren yong de bian jie yu san , liang ge ren yong gu ji gou qiang 。","The subsequent Totes, 1. There is no umbrella cover on this one 2. The umbrella handle's material is ordinary 3. Despite the fact that it is labeled as Large, this umbrella is actually practical for one person, For two people, that probably isn't enough.","# Translation

Second, there are all of them, 1. This one doesn't have three sets 2. Three cakes only half 3. Clearly written Large, but in reality it's just the boundary used by one person and three, two people use guesswork and construct force.",98,65,0.000000
482,newstest2020.zh-en.xml,tsrus.cn.2112,11,ta shuo ， gai xi tong mu qian zai shi jie shang you hen da xu qiu ， dan e luo si jun dui ye xu yao ta ， qi zhong bao kuo zai bei ji di qu 。,"He said that there was currently great demand for the system in the world, but the Russian army also needs it, including in the Arctic region.","It says that this system currently has great demand in the world, but the Russian military also needs it, including in the Arctic region.",82,30,0.000000
483,newstest2018.zh-en.xml,msnbc.53726,5,zheng yi de jiao dian shi she zhi  10  yue  1  ri wei ge zhou kai shi shi xian  2015  nian di mian chou yang biao zhun de zui hou qi xian 。,At issue is an Oct. 1 deadline for states to begin meeting 2015 standards for ground-level ozone.,The focus of Zheng Yi is to set October 1st as the deadline to start implementing the 2015 ground sampling standard.,79,32,0.000000
484,newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,2,dui yu shen ling ju zhu zheng de tiao jian ， shang shu di qu pu bian ti chu ， xu ju zhu ban nian yi shang ， fu he you he fa wen ding jiu ye 、 he fa wen ding zhu suo 、 lian xu jiu du tiao jian zhi yi 。,"For the conditions of applying for residence permit, the above regions generally said that the applicants need to live more than six months and meet one of these three requirements: having legitimate and stable employment, having legal and stable residence and continuous study.","Regarding the conditions for residence permits for spirits, the above-mentioned areas generally require that residents have lived there for more than half a year and meet one of the following conditions: legal stable employment, legal stable residence, or continuous residence.",111,51,0.000000
485,newstest2019.zh-en.xml,chinanews.com.10001,5,2018 nian 10 yue 30 ri ， zhong guo cai pan wen shu wang gong bu le “ tan wei 、 he zhang hong deng yu bei jing xiao ju ke ji you xian gong si deng qin hai fa ming zhuan li quan jiu fen yi shen min shi cai ding shu  ” ，  pi lu le di di chu xing APP bei su zhuan li qin quan de bu fen an jian xi jie 。,"On October 30, 2018, China Judgment Online published the ""First-instance Civil Ruling Paper of Infringement of Invention Patent Rights between Tan Wei, He Zhanghong and Beijing Xiaoju Technology Co., Ltd."", which disclosed some details of case in which the Didi Chuxing APP was sued for patent infringement.","On October 30, 2018, the China Judgment Document Network published the ""Civil Mediation Statement in the Case of Infringement of Patent Rights between Tan Wei, He Zhang Hong and Others and Beijing Xiaoju Technology Co., Ltd.,"" which revealed details of some cases in which Didi Chuxing APP was accused of infringing patents.",142,81,0.000000
486,newstest2018.zh-en.xml,sogou_web_data_20180206,31,zai ji zhe de yi xiang sui ji xiao diao cha zhong ，11 wei shou fang tui xiu ren yuan jin you 2 ren hai zai gong zuo ； ling you 9 ming lao ren biao shi hui you bu fen shi jian bang zhu zhao kan hai zi ， dan you shi jian ye hui chu qu lv you huo zhe fa zhan xing qu ai hao 。,"In a small random survey by a reporter, 11 retired employees who were interviewed revealed that only two were still working. The other nine said that they would spend some time to help look after children, but would also go traveling or develop their interests and hobbies if they have the time.","In a random survey conducted by reporters, among 11 retired police officers, only 2 were still working; another 9 elderly people indicated that they would help take care of grandchildren part of the time, but when they had time they would also go out for travel or pursue hobby interests.",133,65,0.000000
487,newsdev2017.zh-en.xml,telegraph.294748,5,ke lin de peng you pa di jian yi heng chang 《 xiao huo che zuo dao le 》。,Colleen's friend Patty recommends The Little Engine That Could.,"Ke Lin's friend Pa Di suggested ""The Little Train Arrived"" frequently.",53,20,0.000000
488,newsdev2017.zh-en.xml,ifeng0812.news.49767801_0,6,12 hao zao shang 8 dian kai shi ， su le ta ni fu liang suo jing cha ju men kou fen bie fa sheng bao zha ， zao cheng 1 ren si wang ， duo ren shou shang 。,"Two bombs exploded in front of two police stations in Surat Thani, respectively, after 8:00 on the morning of August 12, leaving one dead and many injured.","At 8 o'clock in the morning on the 12th, explosions occurred at the entrances of two police stations in Suez, causing 1 death and multiple injuries.",92,44,0.000000
489,wmttest2023.zh-en.xml,camera-4-zh_0401912-55,4,jin gang mo tie shang qu ye ting he shi he guan yong de 。,The Diamond film is also very appropriate and effective.,The diamond file on the steel is also suitable for general use.,44,16,0.000000
490,newstest2020.zh-en.xml,chinanews.com.102791,6,《 tiao li 》 zhong ， ning xia gu li tan suo shi xing fu qi gong tong yu er jia ， zai quan guo shang shu shou chuang 。,"In the Regulation, Ningxia encourages an exploratory implementation of parental leave for both parents, which is the first of its kind nationwide.","In the ""Regulations,"" Ningxia encourages exploration and implementation of joint custody by two fathers, a pioneering initiative nationwide.",75,31,0.000000
491,newstest2018.zh-en.xml,rt.com.68127,5,fu zong li mu te ke zai ping lun shi jie fan xing fen ji ji gou lu xian tu 《 zun shou gui ding 》 de di er bu fen shi zuo chu shang shu biao shu 。 gai bu fen gui ding le hui fu  RUSADA  quan li de biao zhun ， bing yu zui jin zai gai zu zhi wang zhan shang fa bu 。,"The PM was commenting on the second part of WADA's Roadmap to Code Compliance, which describes the criteria for the reinstatement of RUSADA and which recently published on the organization's website.","The Prime Minister Fu commented that the second part of the ""Respect the Rules"" plan for analyzing the world's anti-doping organizations' roadmap was made based on the above-mentioned statement. This section stipulates the standards for restoring RUSADA's authority, which was recently published on the organization's website.",133,69,0.000000
492,wmttest2023.zh-en.xml,personal_care_appliances-4-zh_0788270-92,4,shua tou pei jian zai ya ma xun mai tong yang pian yi 。,"On Amazon, brush head accessories are equally affordable.",Joshua paired with Amazon to sell the same cheap.,47,13,0.000000
493,newstest2020.zh-en.xml,international_times-zh.160,3,tai yang ma xi tuan ri qian biao shi ， zheng zai yu yan fa ji qi ren de bo shi dun dong li ke ji gong si （Boston Dynamics） jie qia ， shang tao ji qi ren ying yong yu ma xi tuan biao yan de ke xing xing 。,"Cirque du Soleil said recently that it is in contact with Boston Dynamics, which develops robots, to discuss the feasibility of robots for use in circus performances.","Tai Yang Ma Xi Tuan said a few days ago that it is negotiating with Boston Dynamics, a robotics company known for its advanced robot technology, to discuss the feasibility of robots being used in Tai Yang Ma Xi Tuan performances.",100,57,0.000000
494,wmttest2022.zh-en.xml,xinhua-zh-01.104067,17,xu yao zhu yi de shi ， shuang zi zuo liu xing yu chao ge ge fang xiang de liu liang dou hen da ， guan ce shi bu yong yi zhi ding zhe shuang zi zuo liu xing yu de fu she dian kan 。,"It should be noted that the geminid meteor shower will have large flow on each direction, and do not need to keep staring the radiation point of the geminid meteor shower.","What needs to be noted is that the Gemini meteor shower has very large meteorite flows in all directions, making it difficult to determine the radiant point of the Gemini meteor shower during observation.",94,45,0.000000
