index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
432,newstest2021.zh-en.xml,xinhua-zh-01.120323,3,"yun dong ling dui zhang ji ke he yun dong zhu li lin xiao zhai kua jie tong tai , lin dan he fu yuan hui dian ping ge you feng ge , er “ pang ran da wu ” ban de li liang ba gan zhuang zhi de ying he shang chang , geng rang jie mu “ ran ” li shi zu 。","The team leader Zhang Jike and Sports Assistant Lin Xiaozhai are from different fields, but worked together, and commenters Lin Dan and Fu Yuanhui were each unique in their own way, but the appearance of the hardcore “enormous” strength gin pole made the program more “exciting”.","Sports leader Zhang Jike and sports assistant Lin Xiaozhai appeared together in a crossover, while Lin Dan and Fu Yuanhui commented with their own unique styles. The hardcore arena featuring a ""massive"" power barbell device made the show even more intense and exciting.",88,52,0.000000
433,newstest2021.zh-en.xml,chinanews.com.229598,14,ta shuo ， gai yuan jiang ding qi yao qing shang hai zhuan jia lai sha kai zhan shou shu ji shu jiao liu 、 jiao xue cha fang 、 yi nan bing li tao lun deng ， tong shi jin yi bu kai zhan yuan cheng hui zhen ， mu qian ji hua mei zhou yi ci yuan cheng hui zhen ； ci wai ， ke shi hai jiang xuan song ren yuan jin xiu jiao liu ， jia qiang xue ke ren cai dui wu de pei yang he fa zhan 。,"He said that the hospital would regularly invite Shanghai experts to Xiamen to carry out surgical exchanges, teaching ward rounds, and discussions on difficult cases, weekly remote consultations are planned, and the department will also send staff for further training and exchanges to strengthen team cultivation and development.","He said that the hospital will regularly invite experts from Shanghai to come to Shache for surgical technical exchanges, teaching rounds, and discussions of difficult cases. At the same time, it will further develop remote consultations, with plans for one per week currently. In addition, the department will send personnel for further training and exchanges to strengthen the cultivation and development of its talent pool.",138,74,0.000000
434,newstest2017.zh-en.xml,ifeng0812.news.49767202_0,6,kuo da ren ji guan xi quan ， geng ping deng di dui hua ， bi mian she jiao gu lv ， cai shi wo men yue fa shen ai xian shang liao de zhu yao yuan yin 。,"Expanding the interpersonal relationship circle, more equal dialogue, avoiding social concerns are major reasons for us to be fascinated with online chat.","Expanding our circle of interpersonal relationships, engaging in more equal dialogue, and avoiding social anxiety are the main reasons why we increasingly love online chatting.",61,28,0.000000
435,newsdev2017.zh-en.xml,dailymail.co.uk.170800,1,liang ming tu er qi shui shou yin zou si 5 yi ying bang du pin zai ji du xing dong zhong bei bu ru yu,Two Turkish sailors jailed over £500 million drugs bust,Two Turkish sailors were arrested in a raid for smuggling 500 million pounds of drugs.,47,19,0.000000
436,newstest2020.zh-en.xml,chinanews.com.102714,4,yu ji dao 2022 nian ， bei jing da xing guo ji ji chang lv ke tun tu liang jiang da dao 4500 wan ren ci ， guo ji hang ban zhan bi 20 % ；  dao 2025 nian ， lv ke tun tu liang jiang da dao 7200 wan ren ci ， guo ji hang ban zhan bi you wang da dao 30 % 。,"Beijing Daxing International Airport is expected to handle 45 million passengers by 2022, with international flights accounting for 20%, and 72 million by 2025, with international flights expected to be above 30%.","By 2022, the passenger throughput of Beijing Daxing International Airport will reach 45 million, with international flights accounting for 20%; by 2025, the passenger throughput will reach 72 million, and the share of international flights is expected to reach 30%.",116,63,0.000000
437,newstest2017.zh-en.xml,cnn.167026,12,ru jin ， quan shi jie dou neng jian zheng san jie shi jie guan jun xi meng · bai er si 、 dao ge la si he lao rui · ai er nan de si jing cai jue lun de biao xian 。 ta men ba chang gui de ti cao ji qiao yan yi de chu shen ru hua 。,"Now the world has been able to witness the incredible performances of three-time World Champion Simone Biles, Douglas and Laurie Hernandez delivering the unexpected, yet masterful gymnastics routines.","Nowadays, the whole world can witness the brilliant and stunning performances of three-time world champions Simone Biles, Douglas, and Laurie Hernandez. They have elevated conventional gymnastics skills to a level of sheer perfection.",86,41,0.000000
438,wmttest2023.zh-en.xml,gb-4,34,"ben fu lu shou lu le  GB/TI 13000  gui ding de biao yi wen zi miao shu fu  13  ge , bing gei chu le ta men de tu xing . dai ma wei zhi he gong neng miao shu 。","The 13 ideographic descriptors recorded in GB/TI 13000 are compiled in this reference section along with their visuals. Code situations, and work portrayals.","This appendix contains the 13 graphic character representations specified in GB/T 13000, and provides their graphics, code positions, and functional descriptions.",78,34,0.000000
439,newstest2021.zh-en.xml,chinanews.com.229819,25,tian bao zhi yuan shi ， kao sheng ji jia zhang yi ding yao ren zhen yue du suo bao xue xiao de lu qu zheng ce ， kan kan you mei you zhuan ye ji cha ， ji cha de xing shi shi zen me yang de ， zai chong fen kao lv fen shu de tong shi ， hai yao he li fen xi ni xuan de xue xiao he zhuan ye ， ru guo yuan xiao zai zhao sheng zhang cheng zhong ming que cai qu fen shu ji cha fang shi jin xing lu qu ， kao sheng zai xuan ze zhuan ye shi ， yao zhu yi ge zhuan ye zhi jian de ti du ， ti gao lu qu ji lv 。,"When reporting major preferences, students and parents must be sure to carefully read the university’s admissions policies to see if there are major point deductions, and while considering the point values, must also carefully consider their universities and majors of choice; if the university lists clear major point deductions in the Admission Guidelines, they should pay close attention to the point tiers of different majors so they can maximize their chances of admission.","When filling out college applications, examinees and their parents must carefully read the admission policies of the schools they are applying to. Check whether there is a grade difference deduction (professional difference) for majors and what form it takes. While fully considering your scores, you should also reasonably analyze the schools and majors you have selected. If an institution explicitly states in its enrollment prospectus that it uses a grade difference deduction method for admission, examinees should pay attention to the gradation between majors when making their selections to increase their chances of admission.",179,105,0.000000
440,newstest2018.zh-en.xml,reuters.196718,8,ke shuo ， ta ye hen “ gao xing ” e luo si jie shou le chong xin can sai de biao zhun 。,"Coe said he was also ""pleased"" that Russia accepted the criteria for its reintroduction.","Ke Shuo said that he is also very ""happy"" that Russia has accepted the standards for returning to competition.",48,23,0.000000
441,wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_34687022,8,chuan shou gong xie de nv ren   a de li an na • cui ji ya ni   zhu ， dong yan nan ， chen hui jie   yi  9787513306645  xin xing chu ban she 【 zhi fa 】,"Very Valentine by Adriana Trigiani, translated by Dong Yannan, Chen Huijie, 9787513306645, New Star Press [direct shipping]","The Woman Who Made Shoes, by Adriana Trigiani, translated by Dong Yannan and Chen Huijie, 9787513306645, Xinxing Publishing House [Paperback]",75,46,0.000000
442,newstest2021.zh-en.xml,chinese.dw.com.5398,10,zhen dui ying guo zuo chu de jue ding ， xi ban ya wai jiao bu zhou ri biao shi ， gai guo yi qing de dao kong zhi 。,"In response to the UK’s decision, Spain’s Ministry of Foreign Affairs expressed on Sunday that the country’s epidemic was under control.","Regarding the decision made by the UK, the Spanish Ministry of Foreign Affairs stated on Sunday that the epidemic in the country is under control.",55,27,0.000000
443,newstest2018.zh-en.xml,washpost.116866,34,di er ge cuo wu shi zai ling yi fen bao dao tong yi ge gu shi de bao zhi bei mo shou hou mei you qiang po wa er di zi wei zi shen an quan kao lv li kai mo xi ge 。,The second mistake was not forcing Valdez to leave the country for his own safety after the seizure of another newspaper that carried the same story.,"The second error is that after the newspaper reporting the same story was confiscated, Valdi was not forced to leave Mexico for his own safety.",67,28,0.000000
444,newsdev2017.zh-en.xml,telegraph.294748,15,bu guo wo men da duo shu ren ning yuan hui dao kong tiao ke cang zhong ， chuan shang de nv an mo shi hai lun na （ wo ke bu shi kai wan xiao ） hui yi jing pu hao le wo men de chuang ， bu chong hao bing xiang zhong de shi pin ， ran hou zai zhuo shang liu xia yi he xin de qiao ke li 。,"Instead, most of us retreat to our air-conditioned cabins where Helena, the ship's masseuse - I'm not joking - will have made our beds, restocked our minibars and left a new box of chocs on the table.","However, most of us would rather return to the air-conditioned cabin, where the designated female masseuse Helena (I'm not joking) would have already made our beds, restocked the food in the refrigerator, and left a box of heart-shaped chocolates on the table.",99,57,0.000000
445,newstest2017.zh-en.xml,dailymail.co.uk.170717,16,ni dai biao de shi  CBC  he jia na da ， ni de yan xing shi de wo men da jia ting qi lai dou xiang yi qun zhong zu zhu yi zhe 。# zhen ling ren tao yan 。,You represent the CBC and Canada and make us all sound like a bunch of racists. #disgusted.,"You represent CBC and Canada, and the things you say and do make all of us sound like a bunch of racists. #TrulyDisgusting.",67,31,0.000000
446,newstest2019.zh-en.xml,chinanews.com.9985,12,han guo guo fang bu jie shao ， han fang jiang pai 6 zhi kao cha chuan dui hai shui shen du deng jin xing tan ce ， wei gai shui yu an quan hang xing ti gong ji chu xin xi ； dai diao cha wan cheng hou ， jiang wei min jian chuan zhi lai wang ti gong dao hang di tu 。,"The South Korea Defense Ministry said that South Korea would send six inspection vessels to explore the depth of the sea water to provide basic information for the safe navigation in such water areas; after the investigation was completed, navigation maps would be provided for civilian vessels.","The South Korean Ministry of National Defense stated that the South Korean side will dispatch six survey vessels to detect water depth and other factors, providing basic information for safe navigation in those waters; after the survey is completed, navigation charts will be provided for civilian vessels to use.",95,53,0.000000
447,newstest2019.zh-en.xml,qq.com.240,15,zhe zuo “ ying xiong ji nian bei  ” ，  bu rong ren he wu sun he po huai 。,"This ""monument of heroes"" cannot be stained or damaged.","This ""Monument to the People's Heroes"" brooks no damage or destruction.",44,16,0.000000
